-120.02,44.073,0.11471,-0.030737,-0.021473,1,1,2
-119.97,44.203,0.11471,-0.030737,-0.021473,1,1,2
-119.92,44.333,0.11471,-0.030737,-0.021473,1,1,2
-119.88,44.464,0.11471,-0.030737,-0.021473,1,1,2
-119.83,44.594,0.11471,-0.030737,-0.021473,1,1,2
-119.78,44.724,0.11471,-0.030737,-0.021473,1,1,2
-119.73,44.855,0.11471,-0.030737,-0.021473,1,1,2
-119.68,44.985,0.11471,-0.030737,-0.021473,1,1,2
-119.63,45.115,0.11471,-0.030737,-0.021473,1,1,2
-119.58,45.245,0.11471,-0.030737,-0.021473,1,1,2
-119.53,45.375,0.11471,-0.030737,-0.021473,1,1,2
-119.48,45.506,0.11471,-0.030737,-0.021473,1,1,2
-119.42,45.636,0.11471,-0.030737,-0.021473,1,1,2
-119.37,45.766,0.11471,-0.030737,-0.021473,1,1,2
-119.84,44.037,0.029818,-0.0079898,-0.0062574,1,1,2
-119.79,44.168,0.029818,-0.0079898,-0.0062574,1,1,2
-119.74,44.298,0.029818,-0.0079898,-0.0062574,1,1,2
-119.69,44.428,0.029818,-0.0079898,-0.0062574,1,1,2
-119.64,44.559,0.029818,-0.0079898,-0.0062574,1,1,2
-119.59,44.689,0.029818,-0.0079898,-0.0062574,1,1,2
-119.54,44.819,0.029818,-0.0079898,-0.0062574,1,1,2
-119.49,44.949,0.029818,-0.0079898,-0.0062574,1,1,2
-119.44,45.079,0.029818,-0.0079898,-0.0062574,1,1,2
-119.39,45.209,0.029818,-0.0079898,-0.0062574,1,1,2
-119.34,45.34,0.029818,-0.0079898,-0.0062574,1,1,2
-119.29,45.47,0.029818,-0.0079898,-0.0062574,1,1,2
-119.24,45.6,0.029818,-0.0079898,-0.0062574,1,1,2
-119.19,45.73,0.029818,-0.0079898,-0.0062574,1,1,2
-119.66,44.002,-0.10565,0.028309,0.025256,1,1,2
-119.61,44.132,-0.10565,0.028309,0.025256,1,1,2
-119.56,44.263,-0.10565,0.028309,0.025256,1,1,2
-119.51,44.393,-0.10565,0.028309,0.025256,1,1,2
-119.46,44.523,-0.10565,0.028309,0.025256,1,1,2
-119.41,44.653,-0.10565,0.028309,0.025256,1,1,2
-119.36,44.783,-0.10565,0.028309,0.025256,1,1,2
-119.31,44.913,-0.10565,0.028309,0.025256,1,1,2
-119.26,45.043,-0.10565,0.028309,0.025256,1,1,2
-119.21,45.173,-0.10565,0.028309,0.025256,1,1,2
-119.16,45.303,-0.10565,0.028309,0.025256,1,1,2
-119.11,45.433,-0.10565,0.028309,0.025256,1,1,2
-119.05,45.563,-0.10565,0.028309,0.025256,1,1,2
-119,45.693,-0.10565,0.028309,0.025256,1,1,2
-119.48,43.967,-0.32749,0.08775,0.091113,1,1,2
-119.43,44.097,-0.32749,0.08775,0.091113,1,1,2
-119.38,44.227,-0.32749,0.08775,0.091113,1,1,2
-119.33,44.357,-0.32749,0.08775,0.091113,1,1,2
-119.28,44.487,-0.32749,0.08775,0.091113,1,1,2
-119.23,44.617,-0.32749,0.08775,0.091113,1,1,2
-119.18,44.747,-0.32749,0.08775,0.091113,1,1,2
-119.13,44.877,-0.32749,0.08775,0.091113,1,1,2
-119.08,45.007,-0.32749,0.08775,0.091113,1,1,2
-119.03,45.137,-0.32749,0.08775,0.091113,1,1,2
-118.97,45.267,-0.32749,0.08775,0.091113,1,1,2
-118.92,45.397,-0.32749,0.08775,0.091113,1,1,2
-118.87,45.527,-0.32749,0.08775,0.091113,1,1,2
-118.82,45.657,-0.32749,0.08775,0.091113,1,1,2
-119.3,43.931,-0.70376,0.18857,0.23498,1,1,2
-119.25,44.061,-0.70376,0.18857,0.23498,1,1,2
-119.2,44.191,-0.70376,0.18857,0.23498,1,1,2
-119.15,44.321,-0.70376,0.18857,0.23498,1,1,2
-119.1,44.451,-0.70376,0.18857,0.23498,1,1,2
-119.05,44.581,-0.70376,0.18857,0.23498,1,1,2
-119,44.711,-0.70376,0.18857,0.23498,1,1,2
-118.95,44.841,-0.70376,0.18857,0.23498,1,1,2
-118.89,44.971,-0.70376,0.18857,0.23498,1,1,2
-118.84,45.1,-0.70376,0.18857,0.23498,1,1,2
-118.79,45.23,-0.70376,0.18857,0.23498,1,1,2
-118.74,45.36,-0.70376,0.18857,0.23498,1,1,2
-118.68,45.49,-0.70376,0.18857,0.23498,1,1,2
-118.63,45.62,-0.70376,0.18857,0.23498,1,1,2
-119.12,43.894,-1.3669,0.36625,0.57407,1,1,2
-119.07,44.024,-1.3669,0.36625,0.57407,1,1,2
-119.02,44.154,-1.3669,0.36625,0.57407,1,1,2
-118.97,44.284,-1.3669,0.36625,0.57407,1,1,2
-118.92,44.414,-1.3669,0.36625,0.57407,1,1,2
-118.87,44.544,-1.3669,0.36625,0.57407,1,1,2
-118.81,44.674,-1.3669,0.36625,0.57407,1,1,2
-118.76,44.804,-1.3669,0.36625,0.57407,1,1,2
-118.71,44.934,-1.3669,0.36625,0.57407,1,1,2
-118.66,45.063,-1.3669,0.36625,0.57407,1,1,2
-118.61,45.193,-1.3669,0.36625,0.57407,1,1,2
-118.55,45.323,-1.3669,0.36625,0.57407,1,1,2
-118.5,45.453,-1.3669,0.36625,0.57407,1,1,2
-118.45,45.582,-1.3669,0.36625,0.57407,1,1,2
-118.94,43.858,-2.5414,0.68095,1.4535,1,1,2
-118.89,43.988,-2.5414,0.68095,1.4535,1,1,2
-118.84,44.118,-2.5414,0.68095,1.4535,1,1,2
-118.79,44.248,-2.5414,0.68095,1.4535,1,1,2
-118.74,44.377,-2.5414,0.68095,1.4535,1,1,2
-118.68,44.507,-2.5414,0.68095,1.4535,1,1,2
-118.63,44.637,-2.5414,0.68095,1.4535,1,1,2
-118.58,44.767,-2.5414,0.68095,1.4535,1,1,2
-118.53,44.897,-2.5414,0.68095,1.4535,1,1,2
-118.48,45.026,-2.5414,0.68095,1.4535,1,1,2
-118.42,45.156,-2.5414,0.68095,1.4535,1,1,2
-118.37,45.285,-2.5414,0.68095,1.4535,1,1,2
-118.32,45.415,-2.5414,0.68095,1.4535,1,1,2
-118.26,45.545,-2.5414,0.68095,1.4535,1,1,2
-118.76,43.821,-4.1582,1.1142,3.7272,1,1,2
-118.71,43.951,-4.1582,1.1142,3.7272,1,1,2
-118.66,44.081,-4.1582,1.1142,3.7272,1,1,2
-118.61,44.211,-4.1582,1.1142,3.7272,1,1,2
-118.56,44.34,-4.1582,1.1142,3.7272,1,1,2
-118.5,44.47,-4.1582,1.1142,3.7272,1,1,2
-118.45,44.6,-4.1582,1.1142,3.7272,1,1,2
-118.4,44.729,-4.1582,1.1142,3.7272,1,1,2
-118.35,44.859,-4.1582,1.1142,3.7272,1,1,2
-118.29,44.989,-4.1582,1.1142,3.7272,1,1,2
-118.24,45.118,-4.1582,1.1142,3.7272,1,1,2
-118.19,45.248,-4.1582,1.1142,3.7272,1,1,2
-118.13,45.377,-4.1582,1.1142,3.7272,1,1,2
-118.08,45.507,-4.1582,1.1142,3.7272,1,1,2
-118.58,43.784,-4.0516,1.0856,6.2232,1,1,2
-118.53,43.914,-4.0516,1.0856,6.2232,1,1,2
-118.48,44.044,-4.0516,1.0856,6.2232,1,1,2
-118.43,44.173,-4.0516,1.0856,6.2232,1,1,2
-118.37,44.303,-4.0516,1.0856,6.2232,1,1,2
-118.32,44.433,-4.0516,1.0856,6.2232,1,1,2
-118.27,44.562,-4.0516,1.0856,6.2232,1,1,2
-118.22,44.692,-4.0516,1.0856,6.2232,1,1,2
-118.16,44.821,-4.0516,1.0856,6.2232,1,1,2
-118.11,44.951,-4.0516,1.0856,6.2232,1,1,2
-118.06,45.08,-4.0516,1.0856,6.2232,1,1,2
-118,45.21,-4.0516,1.0856,6.2232,1,1,2
-117.95,45.339,-4.0516,1.0856,6.2232,1,1,2
-117.89,45.469,-4.0516,1.0856,6.2232,1,1,2
-118.4,43.747,-3.222,0.86333,3.8918,1,1,2
-118.35,43.877,-3.222,0.86333,3.8918,1,1,2
-118.3,44.006,-3.222,0.86333,3.8918,1,1,2
-118.25,44.136,-3.222,0.86333,3.8918,1,1,2
-118.19,44.265,-3.222,0.86333,3.8918,1,1,2
-118.14,44.395,-3.222,0.86333,3.8918,1,1,2
-118.09,44.524,-3.222,0.86333,3.8918,1,1,2
-118.04,44.654,-3.222,0.86333,3.8918,1,1,2
-117.98,44.783,-3.222,0.86333,3.8918,1,1,2
-117.93,44.913,-3.222,0.86333,3.8918,1,1,2
-117.87,45.042,-3.222,0.86333,3.8918,1,1,2
-117.82,45.172,-3.222,0.86333,3.8918,1,1,2
-117.77,45.301,-3.222,0.86333,3.8918,1,1,2
-117.71,45.43,-3.222,0.86333,3.8918,1,1,2
-118.22,43.709,-3.2179,0.86225,0.30699,1,1,2
-118.17,43.839,-3.2179,0.86225,0.30699,1,1,2
-118.12,43.968,-3.2179,0.86225,0.30699,1,1,2
-118.07,44.098,-3.2179,0.86225,0.30699,1,1,2
-118.01,44.227,-3.2179,0.86225,0.30699,1,1,2
-117.96,44.357,-3.2179,0.86225,0.30699,1,1,2
-117.91,44.486,-3.2179,0.86225,0.30699,1,1,2
-117.85,44.616,-3.2179,0.86225,0.30699,1,1,2
-117.8,44.745,-3.2179,0.86225,0.30699,1,1,2
-117.75,44.874,-3.2179,0.86225,0.30699,1,1,2
-117.69,45.004,-3.2179,0.86225,0.30699,1,1,2
-117.64,45.133,-3.2179,0.86225,0.30699,1,1,2
-117.58,45.262,-3.2179,0.86225,0.30699,1,1,2
-117.53,45.391,-3.2179,0.86225,0.30699,1,1,2
-118.05,43.671,-3.6494,0.97787,-2.8059,1,1,2
-117.99,43.801,-3.6494,0.97787,-2.8059,1,1,2
-117.94,43.93,-3.6494,0.97787,-2.8059,1,1,2
-117.89,44.06,-3.6494,0.97787,-2.8059,1,1,2
-117.83,44.189,-3.6494,0.97787,-2.8059,1,1,2
-117.78,44.319,-3.6494,0.97787,-2.8059,1,1,2
-117.73,44.448,-3.6494,0.97787,-2.8059,1,1,2
-117.67,44.577,-3.6494,0.97787,-2.8059,1,1,2
-117.62,44.706,-3.6494,0.97787,-2.8059,1,1,2
-117.56,44.836,-3.6494,0.97787,-2.8059,1,1,2
-117.51,44.965,-3.6494,0.97787,-2.8059,1,1,2
-117.45,45.094,-3.6494,0.97787,-2.8059,1,1,2
-117.4,45.223,-3.6494,0.97787,-2.8059,1,1,2
-117.34,45.352,-3.6494,0.97787,-2.8059,1,1,2
-117.87,43.633,-4.4361,1.1887,-3.54,1,1,2
-117.81,43.763,-4.4361,1.1887,-3.54,1,1,2
-117.76,43.892,-4.4361,1.1887,-3.54,1,1,2
-117.71,44.021,-4.4361,1.1887,-3.54,1,1,2
-117.65,44.151,-4.4361,1.1887,-3.54,1,1,2
